threshold	FDR	shuffled_peaks	peaks
13.41	0.2903736065079843	7710.0	26552.0
13.4	0.2934937946596465	7804.0	26590.0
13.39	0.2968122254346112	7905.0	26633.0
13.38	0.29716945716645393	7916.0	26638.0
13.37	0.2977294051416776	7933.0	26645.0
13.36	0.29772250524423133	7948.0	26696.0
13.35	0.29861813279406807	7974.0	26703.0
13.34	0.2998579226800269	8020.0	26746.0
13.33	0.3002389664700172	8041.0	26782.0
13.32	0.3007199074937521	8062.0	26809.0
13.31	0.3009878844361603	8074.0	26825.0
13.29	0.30188819783248294	8106.0	26851.0
13.28	0.30538699229365995	8203.0	26861.0
13.27	0.30663394318012793	8246.0	26892.0
13.26	0.30762368509088206	8276.0	26903.0
13.24	0.3100156029422691	8345.0	26918.0
13.23	0.3128551795862274	8423.0	26923.0
13.22	0.31405050617421293	8469.0	26967.0
13.21	0.3146475118483412	8498.0	27008.0
13.2	0.3148127610809212	8516.0	27051.0
13.19	0.3160305907562715	8554.0	27067.0
13.18	0.31775080249418886	8612.0	27103.0
13.17	0.31855772411511746	8667.0	27207.0
13.16	0.3193959657566962	8693.0	27217.0
13.15	0.32263631356710115	8787.0	27235.0
13.14	0.32418449345026235	8835.0	27253.0
13.13	0.3260351340448161	8890.0	27267.0
13.12	0.3287560877366436	8978.0	27309.0
13.1	0.3321634861446224	9086.0	27354.0
13.08	0.3347465370417748	9159.0	27361.0
13.07	0.3377667348728442	9244.0	27368.0
13.06	0.33921074727120065	9292.0	27393.0
13.05	0.3418317102527629	9372.0	27417.0
13.04	0.3450275336420991	9461.0	27421.0
13.03	0.34724601757007983	9526.0	27433.0
13.02	0.3481983459030131	9557.0	27447.0
13.01	0.3502586144095578	9616.0	27454.0
13.0	0.35098517682193975	9637.0	27457.0
12.99	0.35702852153667053	9814.0	27488.0
12.98	0.35756363636363636	9833.0	27500.0
12.97	0.3591298663567693	9889.0	27536.0
12.96	0.3613448425939359	9963.0	27572.0
12.95	0.3625067922477812	10007.0	27605.0
12.94	0.3655057562812251	10096.0	27622.0
12.93	0.3678692791555202	10176.0	27662.0
12.92	0.37029810298102983	10248.0	27675.0
12.91	0.371647232951879	10295.0	27701.0
12.9	0.37461691004146386	10390.0	27735.0
12.89	0.3757200460829493	10436.0	27776.0
12.88	0.37684915235935645	10470.0	27783.0
12.87	0.3792112635586524	10558.0	27842.0
12.86	0.3810771052348319	10621.0	27871.0
12.85	0.38324254587155965	10694.0	27904.0
12.84	0.3854580603587155	10767.0	27933.0
12.83	0.38544686638748704	10769.0	27939.0
12.82	0.38873793350017877	10873.0	27970.0
12.81	0.38921022564981433	10901.0	28008.0
12.8	0.389138656961393	10906.0	28026.0
12.79	0.3916684484356069	10991.0	28062.0
12.78	0.39254963353020705	11033.0	28106.0
12.77	0.3953265044814341	11115.0	28116.0
12.76	0.39731872977490135	11173.0	28121.0
12.75	0.4008028133991688	11283.0	28151.0
12.73	0.4045302847404672	11394.0	28166.0
12.72	0.40648963362681056	11450.0	28168.0
12.71	0.408752129471891	11517.0	28176.0
12.7	0.41073582629674305	11577.0	28186.0
12.69	0.41141641552916147	11604.0	28205.0
12.68	0.41782325449653024	11801.0	28244.0
12.67	0.41778155305443476	11804.0	28254.0
12.66	0.4188993610787532	11867.0	28329.0
12.65	0.42049096608318953	11939.0	28393.0
12.64	0.42247380634273257	12016.0	28442.0
12.63	0.42368532058492686	12053.0	28448.0
12.62	0.42550052687038986	12114.0	28470.0
12.6	0.4303948383477102	12274.0	28518.0
12.59	0.43380163262446136	12382.0	28543.0
12.58	0.43486938861264796	12419.0	28558.0
12.57	0.4389953826780467	12550.0	28588.0
12.56	0.4394893319342427	12565.0	28590.0
12.55	0.4405719079913305	12603.0	28606.0
12.54	0.44406791503633314	12711.0	28624.0
12.53	0.4446578883028885	12731.0	28631.0
12.52	0.44577051926298156	12774.0	28656.0
12.51	0.44723898559319075	12821.0	28667.0
12.5	0.45254456032648505	12974.0	28669.0
12.49	0.45615196932729174	13087.0	28690.0
12.48	0.4599436462935263	13222.0	28747.0
12.47	0.4602474112169018	13245.0	28778.0
12.46	0.4614102697635663	13290.0	28803.0
12.45	0.46250520761005415	13322.0	28804.0
12.44	0.4683434518647008	13500.0	28825.0
12.43	0.4704923717059639	13569.0	28840.0
12.42	0.47339411377266266	13656.0	28847.0
12.41	0.4769396028968433	13764.0	28859.0
12.4	0.47820064411123037	13809.0	28877.0
12.39	0.47817213228172134	13823.0	28908.0
12.38	0.48281228385668834	13961.0	28916.0
12.37	0.4859997234513274	14059.0	28928.0
12.36	0.4859006661374383	14078.0	28973.0
12.35	0.4863597171926194	14102.0	28995.0
12.34	0.4886798304559082	14181.0	29019.0
12.33	0.4895661157024793	14217.0	29040.0
12.32	0.49005163511187605	14236.0	29050.0
12.31	0.4936752371786058	14362.0	29092.0
12.3	0.49509063444108764	14421.0	29128.0
12.29	0.4959709220587731	14464.0	29163.0
12.28	0.4979449239621866	14538.0	29196.0
12.27	0.5002564190228725	14632.0	29249.0
12.26	0.5008374064326486	14653.0	29257.0
12.25	0.5059911924350528	14822.0	29293.0
12.24	0.5127156200995432	15040.0	29334.0
12.23	0.513030148185999	15060.0	29355.0
12.22	0.5147794142657913	15134.0	29399.0
12.21	0.518085792887953	15254.0	29443.0
12.2	0.5197935764242547	15310.0	29454.0
12.19	0.5201585580701992	15353.0	29516.0
12.18	0.5220702728319003	15423.0	29542.0
12.17	0.5267715203788264	15574.0	29565.0
12.16	0.5305674644701752	15717.0	29623.0
12.15	0.5309677854158242	15757.0	29676.0
12.14	0.5317897708179313	15825.0	29758.0
12.13	0.534092053580421	15909.0	29787.0
12.12	0.5369276218611522	15994.0	29788.0
12.11	0.5403015075376885	16128.0	29850.0
12.1	0.5425806235558086	16202.0	29861.0
12.09	0.5433736550157054	16261.0	29926.0
12.08	0.5469882738115124	16373.0	29933.0
12.07	0.5471289634958699	16427.0	30024.0
12.06	0.5483903086624626	16523.0	30130.0
12.05	0.5519493435883835	16649.0	30164.0
12.04	0.5537507872841184	16705.0	30167.0
12.03	0.5551221447224886	16793.0	30251.0
12.02	0.5624772794870947	17020.0	30259.0
12.01	0.563775678710615	17070.0	30278.0
12.0	0.5645182592617051	17097.0	30286.0
11.99	0.566911983102868	17178.0	30301.0
11.98	0.5691145420955397	17251.0	30312.0
11.97	0.5714945257881546	17330.0	30324.0
11.96	0.5730414746543778	17409.0	30380.0
11.95	0.5758392792555815	17513.0	30413.0
11.94	0.57646053755668	17544.0	30434.0
11.92	0.580779578712514	17701.0	30478.0
11.91	0.5813793329616633	17728.0	30493.0
11.9	0.5835598493532013	17819.0	30535.0
11.89	0.5870490407909382	17932.0	30546.0
11.88	0.5900160188302985	18048.0	30589.0
11.87	0.5905321580150179	18088.0	30630.0
11.86	0.5934919546982604	18184.0	30639.0
11.85	0.5962892917699231	18287.0	30668.0
11.84	0.5968246723609572	18307.0	30674.0
11.83	0.6000325892129705	18412.0	30685.0
11.82	0.6035291053522595	18538.0	30716.0
11.81	0.6073939078365009	18664.0	30728.0
11.8	0.6107083644875004	18786.0	30761.0
11.78	0.6163497480903625	18962.0	30765.0
11.76	0.6249066891694525	19254.0	30811.0
11.75	0.6279801485614195	19360.0	30829.0
11.74	0.6323090885517957	19508.0	30852.0
