threshold	FDR	shuffled_peaks	peaks
16.27	0.3000521252902431	6332.0	21103.0
16.24	0.2994147630734378	6344.0	21188.0
16.23	0.3012974758197688	6386.0	21195.0
16.22	0.3011770244821092	6397.0	21240.0
16.2	0.3018246802106847	6418.0	21264.0
16.19	0.30358483483483484	6470.0	21312.0
16.18	0.30497682475771337	6514.0	21359.0
16.17	0.3079801665263355	6584.0	21378.0
16.12	0.3077675783980243	6605.0	21461.0
16.11	0.30917559385188637	6638.0	21470.0
16.1	0.3114731207819409	6692.0	21485.0
16.08	0.3151455949390641	6775.0	21498.0
16.07	0.315139127607191	6784.0	21527.0
16.05	0.3174390074533586	6857.0	21601.0
16.04	0.3183122050522809	6880.0	21614.0
16.02	0.321496277800897	6953.0	21627.0
16.01	0.321933635271282	6966.0	21638.0
16.0	0.3245066777577522	7022.0	21639.0
15.96	0.32376219399963185	7036.0	21732.0
15.95	0.32485628880202344	7064.0	21745.0
15.93	0.3259432663178188	7101.0	21786.0
15.92	0.3263582966226138	7112.0	21792.0
15.9	0.3263312388203458	7115.0	21803.0
15.89	0.3278373179444902	7158.0	21834.0
15.86	0.33064958828911256	7228.0	21860.0
15.85	0.3318395902876217	7257.0	21869.0
15.83	0.33633126369612854	7367.0	21904.0
15.82	0.33906656325562295	7432.0	21919.0
15.81	0.3394282066481237	7444.0	21931.0
15.79	0.3399398578458174	7461.0	21948.0
15.76	0.3416332847778587	7505.0	21968.0
15.75	0.342059812744296	7526.0	22002.0
15.74	0.3443762781186094	7578.0	22005.0
15.72	0.34884671267707956	7683.0	22024.0
15.69	0.3512117780294451	7753.0	22075.0
15.67	0.35741427666696823	7901.0	22106.0
15.66	0.3585118886176657	7931.0	22122.0
15.61	0.3622079149970735	8045.0	22211.0
15.59	0.36293731450670025	8071.0	22238.0
15.58	0.36433726298803176	8128.0	22309.0
15.56	0.36785986290936784	8211.0	22321.0
15.54	0.3701667337177596	8281.0	22371.0
15.5	0.3726984976149079	8360.0	22431.0
15.49	0.3763316246935592	8443.0	22435.0
15.48	0.37985393658710365	8530.0	22456.0
15.47	0.3808994261821093	8563.0	22481.0
15.46	0.38177208433413395	8583.0	22482.0
15.45	0.3815923708139277	8603.0	22545.0
15.43	0.38295987955008415	8648.0	22582.0
15.42	0.38507832551553234	8702.0	22598.0
15.41	0.38745354804459387	8758.0	22604.0
15.4	0.38870211448288067	8787.0	22606.0
15.37	0.39322363765038926	8890.0	22608.0
15.35	0.40037942292420364	9075.0	22666.0
15.3	0.4043749450935606	9206.0	22766.0
15.29	0.40588932285952517	9249.0	22787.0
15.27	0.4100911800806593	9355.0	22812.0
15.26	0.40981955150665733	9357.0	22832.0
15.25	0.4130035026269702	9433.0	22840.0
15.22	0.4134678370234508	9468.0	22899.0
15.2	0.4194167976252837	9608.0	22908.0
15.19	0.41873638344226577	9610.0	22950.0
15.18	0.41960596703344494	9648.0	22993.0
15.17	0.42189673157162727	9707.0	23008.0
15.16	0.4234910985670864	9753.0	23030.0
15.14	0.42769363911726527	9884.0	23110.0
15.13	0.4295774647887324	9943.0	23146.0
15.11	0.43077986009154506	9976.0	23158.0
15.1	0.43472629943015023	10070.0	23164.0
15.08	0.43689027022360355	10121.0	23166.0
15.06	0.43777212570591023	10155.0	23197.0
15.05	0.438768912453123	10179.0	23199.0
15.04	0.4435928349982776	10302.0	23224.0
15.03	0.4444109801221926	10329.0	23242.0
15.02	0.4443584118380866	10330.0	23247.0
15.0	0.450799931188715	10482.0	23252.0
14.98	0.452884532714298	10535.0	23262.0
14.95	0.45850345983581897	10668.0	23267.0
14.94	0.4589502596455088	10694.0	23301.0
14.93	0.46026092180928674	10725.0	23302.0
14.91	0.46604064831489583	10869.0	23322.0
14.9	0.46931871708131717	10960.0	23353.0
14.87	0.47858457062171067	11185.0	23371.0
14.86	0.47953816549069916	11214.0	23385.0
14.85	0.4807068465084514	11262.0	23428.0
14.83	0.48340302073555763	11330.0	23438.0
14.82	0.4840044361030541	11347.0	23444.0
14.81	0.4866086659843057	11410.0	23448.0
14.8	0.48708125824713744	11443.0	23493.0
